room_id,price,included,area,city,street,details,time of extraction
2205757, 750,Incl. vaste lasten,18 m², Den Haag,Elandstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937880
2205735, 450,Incl. vaste lasten,10 m², Groningen,Mercuriusstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937881
2205725, 400,Incl. vaste lasten,12 m², Nieuwegein,Havezatedrift,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937882
2205722, 350,Incl. vaste lasten,14 m², Enschede,Calslaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937883
2205720, 500,Excl. vaste lasten,18 m², Zwolle,Bitterstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937884
2205665, 330,Incl. vaste lasten,18 m², Enschede,Van Lochemstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937885
2205714, 280,Incl. vaste lasten,12 m², Leiden,Klikspaanweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937885
2205529, 600,Incl. vaste lasten,20 m², De Bilt,Looydijk,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937886
2205695, 254,Excl. vaste lasten,9 m², Wageningen,Kapelstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '6 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937887
2205688, 700,Excl. vaste lasten,16 m², Lelystad,Plantage,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937889
2205643, 355,Incl. vaste lasten,15 m², Enschede,Korte Hengelosestraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Onbekend energielabel', '6 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937892
2205679, 600,Incl. vaste lasten,20 m², De Bilt,Looydijk,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937893
2205607, 775,Excl. vaste lasten,10 m², Amsterdam,Voorsteven,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Geen internet', 'Energielabel C', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937894
2205594, 330,Incl. vaste lasten,18 m², Delft,E. du Perronlaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937896
2205532,â‚¬Â 795,Incl. vaste lasten,20 mÂ², Amstelveen,Notenlaan,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937898
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937900
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937901
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937902
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937903
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937904
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937904
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937905
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710937908
2205508, 565,Incl. vaste lasten,13 m², Den Haag,Stuyvesantstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937910
2205501, 400,Incl. vaste lasten,13 m², Groningen,Hoornsediep,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937913
2109176, 340,Incl. vaste lasten,16 m², Groningen,Walstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937915
2205496, 700,Incl. vaste lasten,16 m², Nijmegen,Veldstraat,"['Gedeelde woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Energielabel A', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937916
2205486, 480,Incl. vaste lasten,15 m², Groningen,Padangstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937918
2205484, 1.300,Incl. vaste lasten,16 m², Amsterdam,Camperstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937919
2205478, 750,Incl. vaste lasten,18 m², Maarssen,Julianaweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '4 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937920
2205469, 650,Excl. vaste lasten,14 m², Rotterdam,Charlotte de Bourbonlaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937922
2205460, 650,Excl. vaste lasten,20 m², Eindhoven,Pisanostraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '4 huisgenoten', 'Geen huisdieren toegestaan']",1710937924
2205453, 220,Excl. vaste lasten,7 m², Utrecht,Fregatstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Geen huisdieren toegestaan']",1710937926
2205455, 395,Incl. vaste lasten,17 m², Sittard,Tudderenderweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel D', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937928
2205449, 850,Incl. vaste lasten,20 m², Amsterdam,Waddenweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937930
2205442, 1.200,Incl. vaste lasten,10 m², Amsterdam,Kantershof,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937931
2205438, 1.200,Incl. vaste lasten,10 m², Amsterdam,Kantershof,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937932
2205436, 1.200,Incl. vaste lasten,10 m², Amsterdam,Kantershof,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937935
2205342, 610,Incl. vaste lasten,12 m², Katwijk,Asterstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937936
2205439, 1.200,Incl. vaste lasten,10 m², Amsterdam,Kantershof,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937938
2205437, 1.200,Incl. vaste lasten,10 m², Amsterdam,Kantershof,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937939
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937940
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937942
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937944
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937946
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937949
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937951
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937953
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710937954
2205060, 399,Incl. vaste lasten,14 m², Vlissingen,Walstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Geen huisdieren toegestaan']",1710937955
2205414, 900,Incl. vaste lasten,20 m², Amsterdam,Mattenbiesstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937958
2205416, 550,Incl. vaste lasten,25 m², Amersfoort,Queekhoven,"['Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937959
2205407, 345,Incl. vaste lasten,13 m², Groningen,Molukkenstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937960
2205363, 775,Incl. vaste lasten,8 m², Eindhoven,Grote Berg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937962
2205353, 850,Incl. vaste lasten,12 m², Amsterdam,Maassluisstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Geen internet', 'Onbekend energielabel', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937963
2205341, 539,Incl. vaste lasten,17 m², Groningen,Veemarktstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937964
2205328, 900,Incl. vaste lasten,40 m², Utrecht,Achter St.-Pieter,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937965
2205291, 450,Incl. vaste lasten,14 m², Vlissingen,Sandenburg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937966
2205221, 450,Incl. vaste lasten,14 m², Ede,Hoefweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937967
2205286, 975,Excl. vaste lasten,10 m², Utrecht,Bosboomstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Geen internet', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937968
2205614, 700,Excl. vaste lasten,9 m², Amsterdam,Marconistraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937970
2205613, 800,Excl. vaste lasten,9 m², Amsterdam,Marconistraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937972
2205588, 850,Incl. vaste lasten,8 m², Amsterdam,Rooseveltlaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937973
2205591, 495,Excl. vaste lasten,12 m², Enschede,Hezingenbrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937974
2205565, 360,Incl. vaste lasten,12 m², Groningen,Diephuisstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937975
2205545, 350,Incl. vaste lasten,6 m², Enschede,Oldenzaalsestraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Geen huisdieren toegestaan']",1710937976
2205284, 625,Incl. vaste lasten,18 m², Terneuzen,Korte Kerkstraat,"['Gedeelde keuken', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937977
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937979
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937982
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937984
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937985
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937986
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937987
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937990
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710937993
2205405, 240,Incl. vaste lasten,6 m², Eindhoven,Jan Bollandlaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937994
2205406, 390,Incl. vaste lasten,12 m², Eindhoven,Jan Bollandlaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Geen internet', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937995
2205318, 320,Excl. vaste lasten,16 m², Delft,Surinamestraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '7 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937996
2205277, 360,Incl. vaste lasten,11 m², Nieuwkuijk,Onsenoortsestraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937998
2205332,â‚¬Â 425,Incl. vaste lasten,13 mÂ², Amersfoort,Kikkerbeet,"['PrivÃ© woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '2 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938000
2205263, 500,Incl. vaste lasten,14 m², Groningen,Lierstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '4 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710938001
2205262, 330,Incl. vaste lasten,12 m², Enschede,Borstelweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel F', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938002
2205258, 360,Incl. vaste lasten,13 m², Leiden,Pelikaanhof,"['Onbekend energielabel', 'Geen huisdieren toegestaan']",1710938004
2205261, 630,Incl. vaste lasten,14 m², Voorhout,Jacoba van Beierenweg,"['Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938006
2205257, 600,Incl. vaste lasten,14 m², Sittard,Romeinse Weg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938007
2205239, 700,Incl. vaste lasten,15 m², Utrecht,Valkstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel D', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938009
2205225, 1.050,Excl. vaste lasten,8 m², Amsterdam,Van Rensselaerstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Geen internet', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710938010
2205236, 1.030,Incl. vaste lasten,19 m², Groningen,Boterdiep,"['Geen woonkamer', 'Gedeelde keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938011
2205210,,,,,,,
2205193,,,,,,,
2205206,â‚¬Â 275,Incl. vaste lasten,7 mÂ², Eindhoven,Midaslaan,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '6 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938014
2205169, 450,Incl. vaste lasten,12 m², Voorburg,Hofwijckstraat,"['Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710938015
2205182, 750,Incl. vaste lasten,7 m², Haarlem,Kolkstraat,"['Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938016
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710938018
